AO_AVAILDAYS,SERVICE
142457.52,Air Force
166234.8,Air Force
181952.4,Air Force
139764.72,Air Force
179409.12,Air Force
141052.8,Air Force
176539.2,Air Force
160167.12,Air Force
163081.2,Air Force
109511.28,Air Force
109269.12,Air Force
197680.08,Air Force
155485.92,Air Force
180895.68,Air Force
178823.28,Air Force
194406.72,Air Force
155972.4,Air Force
157919.52,Air Force
178844.4,Air Force
107407.68,Air Force
144287.52,Air Force
186654.72,Air Force
161890.08,Air Force
152297.52,Air Force
157897.92,Air Force
165974.88,Air Force
165180.72,Air Force
179164.8,Air Force
180676.08,Air Force
105241.92,Air Force
192430.8,Air Force
128209.92,Air Force
160177.2,Air Force
142986.72,Air Force
145463.52,Air Force
124434.0,Air Force
152756.88,Air Force
139193.28,Air Force
169715.52,Air Force
151134.0,Air Force
172119.6,Air Force
163550.4,Air Force
181520.4,Air Force
162121.68,Air Force
145204.8,Air Force
169887.6,Air Force
154771.2,Air Force
156396.72,Air Force
162318.48,Air Force
170454.72,Air Force
173288.88,Air Force
177185.52,Air Force
165135.6,Air Force
170892.48,Air Force
177939.6,Air Force
167248.08,Air Force
105446.88,Air Force
67286.4,Air Force
34186.8,Air Force
7512.48,Air Force
127996.32,Air Force
160906.8,Air Force
124334.4,Air Force
181422.72,Air Force
128815.92,Air Force
66364.8,Air Force
157424.4,Air Force
127665.6,Air Force
144769.2,Air Force
103543.2,Air Force
150533.52,Air Force
106867.92,Air Force
168452.88,Air Force
101257.2,Air Force
132249.6,Air Force
184499.28,Air Force
162044.4,Air Force
189997.2,Air Force
134145.12,Air Force
180294.72,Air Force
210240.0,Air Force
210240.0,Air Force
109846.8,Air Force
210240.0,Air Force
210240.0,Air Force
114919.92,Air Force
138954.72,Air Force
210240.0,Air Force
97197.6,Air Force
13567.2,Air Force
30564.72,Air Force
89139.12,Air Force
83693.52,Air Force
61971.12,Air Force
34402.08,Air Force
125627.28,Air Force
69241.92,Air Force
82201.2,Air Force
124732.8,Air Force
140572.08,Air Force
32781.12,Air Force
61969.2,Air Force
150049.2,Air Force
155929.2,Air Force
146026.8,Air Force
147929.52,Air Force
55905.6,Air Force
32607.6,Air Force
102165.6,Air Force
63145.92,Air Force
149743.68,Air Force
90500.4,Air Force
145697.52,Air Force
101303.52,Air Force
145815.12,Air Force
54608.88,Air Force
49832.88,Air Force
168822.48,Air Force
118824.0,Air Force
62431.92,Air Force
91631.52,Air Force
186273.6,Air Force
148381.92,Air Force
85963.2,Air Force
17119.92,Air Force
104357.52,Air Force
12078.0,Air Force
67288.8,Air Force
141187.44,Air Force
115948.56,Air Force
95393.28,Air Force
169275.12,Air Force
151553.28,Air Force
181628.88,Air Force
140797.2,Air Force
21457.68,Air Force
129644.4,Air Force
178396.08,Air Force
113378.4,Air Force
117103.2,Air Force
153533.52,Air Force
97341.12,Air Force
154220.4,Air Force
142077.6,Air Force
135747.6,Air Force
5158.08,Air Force
87406.32,Air Force
41704.32,Air Force
165128.88,Air Force
52770.48,Air Force
99316.32,Air Force
87953.28,Air Force
92740.8,Air Force
135091.2,Air Force
152782.56,Air Force
149586.0,Air Force
174898.32,Air Force
57741.6,Air Force
94585.92,Air Force
111485.28,Air Force
206167.68,Air Force
3934.08,Air Force
85156.8,Air Force
0.0,Air Force
72036.0,Air Force
93908.4,Air Force
85510.08,Air Force
82255.2,Air Force
99449.28,Air Force
43045.92,Air Force
84237.6,Air Force
72682.32,Air Force
126853.2,Air Force
116869.68,Air Force
66214.8,Air Force
40512.48,Air Force
89328.48,Air Force
155065.92,Air Force
102742.08,Air Force
0.0,Air Force
142131.12,Air Force
127114.8,Air Force
139982.4,Air Force
0.0,Air Force
61831.2,Air Force
158803.2,Air Force
107065.92,Air Force
114718.08,Air Force
123002.4,Air Force
176554.8,Air Force
171966.0,Air Force
144217.68,Air Force
19629.12,Air Force
130320.48,Air Force
143181.12,Air Force
0.0,Air Force
136215.12,Air Force
169895.52,Air Force
149719.2,Air Force
39348.72,Air Force
150026.4,Air Force
166057.68,Air Force
210240.0,Air Force
210240.0,Air Force
210240.0,Air Force
32353.92,Air Force
210240.0,Air Force
210240.0,Air Force
210240.0,Air Force
210240.0,Air Force
122194.08,Air Force
109518.48,Air Force
86505.6,Air Force
124897.68,Air Force
158119.2,Air Force
120376.08,Air Force
140926.32,Air Force
80113.2,Air Force
150189.6,Air Force
59954.4,Air Force
138480.72,Air Force
91992.0,Air Force
67755.12,Air Force
140965.68,Air Force
174828.96,Air Force
100921.92,Air Force
126939.6,Air Force
111274.32,Air Force
142144.08,Air Force
87215.52,Air Force
140733.12,Air Force
144792.72,Air Force
168825.6,Air Force
46730.4,Air Force
80025.6,Air Force
43803.6,Air Force
39512.4,Air Force
66196.8,Air Force
51079.68,Air Force
25395.12,Air Force
104920.08,Air Force
95606.4,Air Force
80737.2,Air Force
172036.08,Air Force
179859.12,Air Force
68280.48,Air Force
135131.28,Air Force
117010.08,Air Force
81977.28,Air Force
149367.12,Air Force
139661.52,Air Force
135394.32,Air Force
117513.6,Air Force
167791.92,Air Force
174559.2,Air Force
175979.52,Air Force
178850.88,Air Force
71213.52,Air Force
98453.28,Air Force
71113.68,Air Force
134845.68,Air Force
108074.88,Air Force
134443.68,Air Force
70771.2,Air Force
121452.72,Air Force
109492.08,Air Force
64909.2,Air Force
143719.92,Air Force
142450.08,Air Force
138771.12,Air Force
30365.28,Air Force
162873.12,Air Force
152696.88,Air Force
140813.28,Air Force
4490.88,Air Force
144450.48,Air Force
169926.72,Air Force
109878.72,Air Force
160541.52,Air Force
6.0,Air Force
108955.92,Air Force
154066.32,Air Force
141856.8,Air Force
54679.92,Air Force
87809.28,Air Force
171070.8,Air Force
164370.72,Air Force
148157.28,Air Force
110479.2,Air Force
164104.08,Air Force
181837.2,Air Force
181602.48,Air Force
147332.4,Air Force
161530.08,Air Force
57618.72,Air Force
47298.0,Air Force
23743.68,Air Force
151132.32,Air Force
131729.52,Air Force
133116.72,Air Force
132942.48,Air Force
158296.08,Air Force
165570.0,Air Force
147025.92,Air Force
90436.08,Air Force
136189.92,Air Force
188217.12,Air Force
194601.6,Air Force
154737.12,Air Force
167488.08,Air Force
173168.4,Air Force
194658.0,Air Force
160734.0,Air Force
137222.88,Air Force
167362.32,Air Force
172534.8,Air Force
182577.6,Air Force
155992.8,Air Force
168516.48,Air Force
184331.28,Air Force
185340.0,Air Force
195007.2,Air Force
140586.0,Air Force
90890.4,Air Force
54166.8,Air Force
28712.88,Air Force
30694.32,Air Force
152131.68,Air Force
59818.8,Air Force
153071.28,Air Force
146855.52,Air Force
112401.36,Air Force
154398.0,Air Force
159703.92,Air Force
42711.12,Air Force
145857.6,Air Force
167760.0,Air Force
126132.72,Air Force
170884.8,Air Force
126859.92,Air Force
159527.28,Air Force
181894.08,Air Force
124078.8,Air Force
168146.88,Air Force
146462.4,Air Force
166690.32,Air Force
143296.8,Air Force
92264.4,Air Force
144317.28,Air Force
155948.4,Air Force
165957.6,Air Force
156613.68,Air Force
210240.0,Air Force
142349.52,Air Force
210240.0,Air Force
210240.0,Air Force
210240.0,Air Force
210240.0,Air Force
210240.0,Air Force
210240.0,Air Force
210240.0,Air Force
164739.6,Air Force
165413.52,Air Force
210240.0,Air Force
210240.0,Air Force
210240.0,Air Force
210240.0,Air Force
202561.68,Air Force
166090.32,Air Force
127941.6,Air Force
210240.0,Air Force
151012.32,Air Force
109360.08,Air Force
116309.28,Air Force
132006.0,Air Force
174942.72,Air Force
119407.68,Air Force
9202.08,Air Force
73644.72,Air Force
66791.28,Air Force
71857.68,Air Force
34236.72,Air Force
25195.92,Air Force
125349.12,Air Force
56472.0,Air Force
25926.0,Air Force
92081.52,Air Force
87384.24,Air Force
102464.4,Air Force
45127.68,Air Force
158667.6,Air Force
39630.72,Air Force
64128.72,Air Force
120858.72,Air Force
8762.88,Air Force
123175.2,Air Force
124591.2,Air Force
120577.92,Air Force
136751.28,Air Force
86933.52,Air Force
111584.88,Air Force
94632.72,Air Force
58422.48,Air Force
49933.2,Air Force
66958.8,Air Force
0.0,Air Force
56185.2,Air Force
109209.12,Air Force
159212.88,Air Force
93212.4,Air Force
171367.68,Air Force
158193.6,Air Force
164800.8,Air Force
66540.48,Air Force
166080.48,Air Force
106136.4,Air Force
155345.04,Air Force
56697.6,Air Force
96820.08,Air Force
153863.52,Air Force
115967.52,Air Force
35977.2,Air Force
135468.72,Air Force
192888.48,Air Force
155128.8,Air Force
166265.52,Air Force
141481.2,Air Force
124984.8,Air Force
118735.68,Air Force
98067.12,Air Force
79680.0,Air Force
121899.6,Air Force
104011.68,Air Force
11184.48,Air Force
14960.4,Air Force
77977.2,Air Force
66814.8,Air Force
29112.48,Air Force
0.0,Air Force
121696.08,Air Force
95301.12,Air Force
82473.12,Air Force
104858.4,Air Force
152131.2,Air Force
80952.72,Air Force
116166.0,Air Force
113427.12,Air Force
45108.48,Air Force
122254.08,Air Force
29087.28,Air Force
124018.8,Air Force
84334.32,Air Force
63104.88,Air Force
166902.72,Air Force
136872.0,Air Force
172134.48,Air Force
71850.0,Air Force
62846.4,Air Force
104787.6,Air Force
68060.4,Air Force
69373.68,Air Force
84832.8,Air Force
22181.52,Air Force
185820.48,Air Force
130757.28,Air Force
143273.28,Air Force
106284.0,Air Force
118291.92,Air Force
78940.8,Air Force
136236.0,Air Force
127945.68,Air Force
140002.08,Air Force
98053.68,Air Force
69666.72,Air Force
174391.92,Air Force
145494.0,Air Force
124191.12,Air Force
102558.0,Air Force
151892.4,Air Force
144846.72,Air Force
64309.92,Air Force
135434.88,Air Force
142560.72,Air Force
97583.28,Air Force
139710.48,Air Force
176631.12,Air Force
103983.6,Air Force
191020.8,Air Force
152106.0,Air Force
136065.12,Air Force
91312.08,Air Force
172125.6,Air Force
119667.12,Air Force
141079.68,Air Force
156896.88,Air Force
137806.08,Air Force
140509.92,Air Force
156430.08,Air Force
120903.6,Air Force
137012.88,Air Force
140781.12,Air Force
175207.68,Air Force
167840.4,Air Force
167146.8,Air Force
97935.6,Air Force
152828.4,Air Force
36505.2,Air Force
156399.12,Air Force
173409.12,Air Force
78264.48,Air Force
180819.6,Air Force
183849.6,Air Force
84639.6,Air Force
176060.88,Air Force
114589.2,Air Force
149062.08,Air Force
155656.08,Air Force
154487.28,Air Force
178051.2,Air Force
97806.72,Air Force
58274.88,Air Force
171305.52,Air Force
166789.68,Air Force
172690.08,Air Force
159049.2,Air Force
176397.12,Air Force
164345.52,Air Force
77480.88,Air Force
152766.72,Air Force
142760.4,Air Force
182433.12,Air Force
167699.28,Air Force
157110.0,Air Force
148526.4,Air Force
175271.28,Air Force
0.0,Air Force
148961.28,Air Force
143134.32,Air Force
101315.52,Air Force
127124.4,Air Force
126030.72,Air Force
143664.72,Air Force
108076.08,Air Force
159676.32,Air Force
143443.68,Air Force
151360.32,Air Force
171193.2,Air Force
130999.92,Air Force
146173.68,Air Force
127216.32,Air Force
175591.92,Air Force
80633.28,Air Force
146863.2,Air Force
131259.6,Air Force
144805.68,Air Force
153322.08,Air Force
108859.2,Air Force
152795.28,Air Force
111773.52,Air Force
153043.2,Air Force
82759.68,Air Force
129997.68,Air Force
116828.4,Air Force
137091.6,Air Force
135922.32,Air Force
149874.0,Air Force
93898.8,Air Force
162648.72,Air Force
130953.12,Air Force
64799.28,Air Force
122611.2,Air Force
160387.68,Air Force
172814.88,Air Force
153231.12,Air Force
149414.88,Air Force
161337.6,Air Force
138348.0,Air Force
150252.0,Air Force
173349.12,Air Force
136086.72,Air Force
146934.0,Air Force
46158.72,Air Force
134501.52,Air Force
155017.68,Air Force
160738.32,Air Force
154025.28,Air Force
158863.92,Air Force
138473.52,Air Force
173849.28,Air Force
183889.68,Air Force
164027.28,Air Force
97835.28,Air Force
10044.0,Air Force
126903.12,Air Force
116421.12,Air Force
135178.8,Air Force
119075.28,Air Force
159651.12,Air Force
126378.72,Air Force
197602.32,Air Force
189744.48,Air Force
71067.12,Air Force
135801.12,Air Force
98147.52,Air Force
183734.88,Air Force
191737.68,Air Force
166087.92,Air Force
172356.72,Air Force
167125.2,Air Force
47322.72,Air Force
173881.2,Air Force
95258.4,Air Force
2431.2,Air Force
138804.72,Air Force
141794.4,Air Force
178074.48,Air Force
66391.92,Air Force
168774.0,Air Force
77973.6,Air Force
108231.12,Air Force
138823.92,Air Force
145528.32,Air Force
104539.2,Air Force
161134.32,Air Force
159836.4,Air Force
98322.0,Air Force
51678.48,Air Force
189568.32,Air Force
138349.2,Air Force
91195.92,Air Force
171445.92,Air Force
139056.24,Air Force
152837.52,Air Force
180232.08,Air Force
159252.0,Air Force
148218.72,Air Force
77879.28,Air Force
173959.2,Air Force
181162.08,Air Force
160378.8,Air Force
137670.72,Air Force
149725.68,Air Force
186604.08,Air Force
112073.52,Air Force
118247.52,Air Force
187096.32,Air Force
171582.0,Air Force
129419.28,Air Force
176452.08,Air Force
27031.92,Air Force
160762.8,Air Force
167235.12,Air Force
148084.8,Air Force
37579.92,Air Force
160590.72,Air Force
84663.12,Air Force
150898.08,Air Force
165727.92,Air Force
131686.32,Air Force
135032.4,Air Force
101538.48,Air Force
163198.08,Air Force
159375.12,Air Force
75922.32,Air Force
52486.8,Air Force
97073.52,Air Force
168555.12,Air Force
116284.08,Air Force
145828.8,Air Force
137231.28,Air Force
75497.52,Air Force
103972.32,Air Force
139281.6,Air Force
155269.68,Air Force
64306.32,Air Force
137187.12,Air Force
133255.68,Air Force
88224.72,Air Force
83811.12,Air Force
187242.48,Air Force
149921.28,Air Force
88746.48,Air Force
146309.52,Air Force
163503.6,Air Force
63064.32,Air Force
136103.52,Air Force
159095.52,Air Force
132989.52,Air Force
114585.6,Air Force
151657.68,Air Force
176673.6,Air Force
123862.08,Air Force
0.0,Air Force
27403.68,Air Force
76930.8,Air Force
100367.28,Air Force
140356.08,Air Force
41627.28,Air Force
157807.2,Air Force
134701.92,Air Force
104769.6,Air Force
176594.88,Air Force
151444.32,Air Force
157750.08,Air Force
160528.08,Air Force
88153.92,Air Force
145290.0,Air Force
87766.32,Air Force
185028.0,Air Force
174119.52,Air Force
137694.0,Air Force
119264.4,Air Force
194123.28,Air Force
156270.0,Air Force
165366.0,Air Force
158080.32,Air Force
98256.0,Air Force
95729.28,Air Force
76084.8,Air Force
206130.72,Air Force
169056.0,Air Force
167038.32,Air Force
160697.28,Air Force
167011.68,Air Force
183445.68,Air Force
142181.28,Air Force
98379.6,Air Force
141861.6,Air Force
181215.12,Air Force
134224.32,Air Force
163169.28,Air Force
141367.92,Air Force
139938.72,Air Force
75016.8,Air Force
167730.0,Air Force
165603.6,Air Force
73696.08,Air Force
133768.32,Air Force
65566.08,Air Force
95947.68,Air Force
114108.48,Air Force
106023.12,Air Force
178233.12,Air Force
160597.2,Air Force
112484.88,Air Force
76604.88,Air Force
175287.6,Air Force
66054.48,Air Force
188715.6,Air Force
113624.4,Air Force
137746.8,Air Force
85342.8,Air Force
94058.88,Air Force
92403.6,Air Force
68649.12,Air Force
168064.8,Air Force
150187.68,Air Force
165145.68,Air Force
163150.08,Air Force
106338.0,Air Force
191453.28,Air Force
190830.48,Air Force
142787.52,Air Force
123318.0,Air Force
101375.28,Air Force
143707.68,Air Force
130365.12,Air Force
85574.4,Air Force
111736.08,Air Force
144916.8,Air Force
104631.6,Air Force
186426.0,Air Force
83408.4,Air Force
149926.32,Air Force
112667.52,Air Force
103941.6,Air Force
75520.32,Air Force
124319.52,Air Force
166074.0,Air Force
95586.0,Air Force
169522.08,Air Force
75757.92,Air Force
163164.0,Air Force
137473.2,Air Force
83965.68,Air Force
193757.52,Air Force
193524.72,Air Force
161976.72,Air Force
186953.52,Air Force
111083.28,Air Force
154610.88,Air Force
158218.32,Air Force
119972.4,Air Force
141301.92,Air Force
174886.08,Air Force
192524.88,Air Force
136194.0,Air Force
103902.72,Air Force
100334.88,Air Force
185158.32,Air Force
143488.8,Air Force
180366.0,Air Force
169357.92,Air Force
174520.08,Air Force
162469.2,Air Force
183938.4,Air Force
142776.72,Air Force
122139.6,Air Force
165016.8,Air Force
118328.88,Air Force
129202.32,Air Force
156228.0,Air Force
188583.12,Air Force
89898.0,Air Force
147010.32,Air Force
165777.12,Air Force
144559.2,Air Force
120380.4,Air Force
21696.0,Air Force
185575.92,Air Force
8137.92,Air Force
114657.6,Air Force
171423.6,Air Force
188934.72,Air Force
157334.88,Air Force
164612.4,Air Force
107251.68,Air Force
175591.92,Air Force
190786.32,Air Force
133991.52,Air Force
191454.48,Air Force
163824.72,Air Force
197249.52,Air Force
198468.72,Air Force
153769.68,Air Force
198620.4,Air Force
189265.68,Air Force
158694.72,Air Force
182650.08,Air Force
157547.52,Air Force
92877.12,Air Force
164212.8,Air Force
159325.2,Air Force
182702.88,Air Force
96686.64,Air Force
106244.88,Air Force
10200.48,Air Force
977.28,Air Force
104520.0,Air Force
129077.28,Air Force
111621.12,Air Force
174393.6,Air Force
166408.8,Air Force
135702.0,Air Force
124873.2,Air Force
158761.2,Air Force
128272.32,Air Force
122812.32,Air Force
125091.6,Air Force
188254.32,Air Force
135066.72,Air Force
164463.6,Air Force
91116.0,Air Force
166528.8,Air Force
107240.4,Air Force
112675.68,Air Force
123446.4,Air Force
177712.08,Air Force
175582.32,Air Force
163566.48,Air Force
57638.88,Air Force
12630.0,Air Force
72663.12,Air Force
105588.72,Air Force
101936.4,Air Force
182467.68,Air Force
148418.88,Air Force
169789.2,Air Force
183423.12,Air Force
191351.52,Air Force
130582.08,Air Force
153459.12,Air Force
131514.48,Air Force
65444.4,Air Force
92064.72,Air Force
132940.08,Air Force
80346.48,Air Force
58741.2,Air Force
89110.32,Air Force
158594.88,Air Force
110442.48,Air Force
105302.4,Air Force
79831.92,Air Force
82276.32,Air Force
99492.72,Air Force
143409.12,Air Force
121944.72,Air Force
109101.6,Air Force
127345.2,Air Force
46977.6,Air Force
123804.48,Air Force
97188.72,Air Force
100288.08,Air Force
78416.88,Air Force
117710.88,Air Force
144814.8,Air Force
84277.68,Air Force
140360.4,Air Force
151872.72,Air Force
129461.52,Air Force
107258.88,Air Force
163904.88,Air Force
145778.4,Air Force
128634.48,Air Force
96218.4,Air Force
46598.88,Air Force
19358.88,Air Force
22057.92,Air Force
22909.2,Air Force
1699.92,Air Force
0.0,Air Force
124994.88,Air Force
152345.28,Air Force
140786.64,Air Force
128050.32,Air Force
153873.12,Air Force
146728.8,Air Force
120502.08,Air Force
111377.52,Air Force
170379.12,Air Force
155796.48,Air Force
131932.08,Air Force
