DATASEGMENT,EICATEGORY,EICC,EITM,EITYPE,EPSLI,FORCEELEMENT,FYQTR,FYYearInt,ISENDITEM,ISMODEL,MONTH_CHAR,MONTH_NUMBER,PMAI,SCORECARDGROUP,SERVICE,TAI,TII,TMS
AFA,TG,G,A-25,TRACTOR,0,,,2008,t,t,,,0,,Air Force,0,0,A/S32A-25
AFA,TG,G,A-25,TRACTOR,0,,,2009,t,t,,,0,,Air Force,0,0,A/S32A-25
AFA,TG,G,A-25,TRACTOR,0,,,2013,t,t,,,0,,Air Force,0,0,A/S32A-25
AFA,TG,G,A-25,TRACTOR,0,,,2010,t,t,,,0,,Air Force,0,0,A/S32A-25
AFA,TG,G,A-40,TRACTOR,0,,,2010,t,t,,,0,,Air Force,0,0,A/S32A-40
AFA,TG,G,A-40,TRACTOR,0,,,2011,t,t,,,0,,Air Force,0,0,A/S32A-40
AFA,TG,G,A-40,TRACTOR,0,,,2012,t,t,,,0,,Air Force,0,0,A/S32A-40
AFA,TG,G,A-40,TRACTOR,0,,,2008,t,t,,,0,,Air Force,0,0,A/S32A-40
AFA,TG,G,A/S32H,"CARGO, TRANSPORT AND UTILITY VEHICLE",0,,,2013,t,t,,,0,,Air Force,0,0,A/S32H-5
AFA,TG,G,A/S32H,"CARGO, TRANSPORT AND UTILITY VEHICLE",0,,,2008,t,t,,,0,,Air Force,0,0,A/S32H-5
AFA,TG,G,A/S32H,"CARGO, TRANSPORT AND UTILITY VEHICLE",0,,,2011,t,t,,,0,,Air Force,0,0,A/S32H-5
AFA,TG,G,M-1,TRUCK-MOUNTED FLUID SPRAYER,0,,,2011,t,t,,,0,,Air Force,0,0,A/S32M-1
AFA,TG,G,M-1,TRUCK-MOUNTED FLUID SPRAYER,0,,,2012,t,t,,,0,,Air Force,0,0,A/S32M-1
AFA,TG,G,M-1,TRUCK-MOUNTED FLUID SPRAYER,0,,,2013,t,t,,,0,,Air Force,0,0,A/S32M-1
AFA,TG,G,M-1,TRUCK-MOUNTED FLUID SPRAYER,0,,,2008,t,t,,,0,,Air Force,0,0,A/S32M-1
AFA,TG,G,P-10,FIRE TRUCK,0,,,2009,t,t,,,0,,Air Force,0,0,A/S32P-10
AFA,TG,G,P-10,FIRE TRUCK,0,,,2013,t,t,,,0,,Air Force,0,0,A/S32P-10
AFA,TG,G,P-12,FIRE TRUCK,0,,,2010,t,t,,,0,,Air Force,0,0,A/S32P-12
AFA,TG,G,P-12,FIRE TRUCK,0,,,2013,t,t,,,0,,Air Force,0,0,A/S32P-12
AFA,TG,G,P-12,FIRE TRUCK,0,,,2011,t,t,,,0,,Air Force,0,0,A/S32P-12
AFA,TG,G,P-12,FIRE TRUCK,0,,,2008,t,t,,,0,,Air Force,0,0,A/S32P-12
AFA,TG,G,P-15,FIRE TRUCK,0,,,2009,t,t,,,0,,Air Force,0,0,A/S32P-15
AFA,TG,G,P-15,FIRE TRUCK,0,,,2010,t,t,,,0,,Air Force,0,0,A/S32P-15
AFA,TG,G,P-15,FIRE TRUCK,0,,,2012,t,t,,,0,,Air Force,0,0,A/S32P-15
AFA,TG,G,P-18,FIRE TRUCK,0,,,2012,t,t,,,0,,Air Force,0,0,A/S32P-18
AFA,TG,G,P-18,FIRE TRUCK,0,,,2013,t,t,,,0,,Air Force,0,0,A/S32P-18
AFA,TG,G,P-18,FIRE TRUCK,0,,,2008,t,t,,,0,,Air Force,0,0,A/S32P-18
AFA,TG,G,P-18,FIRE TRUCK,0,,,2009,t,t,,,0,,Air Force,0,0,A/S32P-18
AFA,TG,G,P-18,FIRE TRUCK,0,,,2010,t,t,,,0,,Air Force,0,0,A/S32P-18
AFA,TG,G,P-19,FIRE TRUCK,0,,,2010,t,t,,,0,,Air Force,0,0,A/S32P-19
AFA,TG,G,P-19,FIRE TRUCK,0,,,2008,t,t,,,0,,Air Force,0,0,A/S32P-19
AFA,TG,G,P-19,FIRE TRUCK,0,,,2009,t,t,,,0,,Air Force,0,0,A/S32P-19
AFA,TG,G,P-2,FIRE TRUCK,0,,,2012,t,t,,,0,,Air Force,0,0,A/S32P-2
AFA,TG,G,P-2,FIRE TRUCK,0,,,2010,t,t,,,0,,Air Force,0,0,A/S32P-2
AFA,TG,G,P-2,FIRE TRUCK,0,,,2013,t,t,,,0,,Air Force,0,0,A/S32P-2
AFA,TG,G,P-2,FIRE TRUCK,0,,,2008,t,t,,,0,,Air Force,0,0,A/S32P-2
AFA,TG,G,P-20,FIRE TRUCK,0,,,2009,t,t,,,0,,Air Force,0,0,A/S32P-20
AFA,TG,G,P-20,FIRE TRUCK,0,,,2010,t,t,,,0,,Air Force,0,0,A/S32P-20
AFA,TG,G,P-20,FIRE TRUCK,0,,,2012,t,t,,,0,,Air Force,0,0,A/S32P-20
AFA,TG,G,P-20,FIRE TRUCK,0,,,2008,t,t,,,0,,Air Force,0,0,A/S32P-20
AFA,TG,G,P-22,FIRE TRUCK,0,,,2008,t,t,,,0,,Air Force,0,0,A/S32P-22
AFA,TG,G,P-22,FIRE TRUCK,0,,,2009,t,t,,,0,,Air Force,0,0,A/S32P-22
AFA,TG,G,P-22,FIRE TRUCK,0,,,2012,t,t,,,0,,Air Force,0,0,A/S32P-22
AFA,TG,G,P-22,FIRE TRUCK,0,,,2013,t,t,,,0,,Air Force,0,0,A/S32P-22
AFA,TG,G,P-23,FIRE TRUCK,0,,,2008,t,t,,,0,,Air Force,0,0,A/S32P-23
AFA,TG,G,P-23,FIRE TRUCK,0,,,2012,t,t,,,0,,Air Force,0,0,A/S32P-23
AFA,TG,G,P-24,FIRE TRUCK,0,,,2010,t,t,,,0,,Air Force,0,0,A/S32P-24
AFA,TG,G,P-24,FIRE TRUCK,0,,,2008,t,t,,,0,,Air Force,0,0,A/S32P-24
AFA,TG,G,P-24,FIRE TRUCK,0,,,2013,t,t,,,0,,Air Force,0,0,A/S32P-24
AFA,TG,G,P-8,FIRE TRUCK,0,,,2011,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,A/S32P-8
AFA,TG,G,P-8,FIRE TRUCK,0,,,2012,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,A/S32P-8
AFA,TG,G,R-11,MOBILE REFUELING VEHICLE,0,,,2010,t,t,,,0,,Air Force,0,0,A/S32R-11
AFA,TG,G,R-11,MOBILE REFUELING VEHICLE,0,,,2008,t,t,,,0,,Air Force,0,0,A/S32R-11
AFA,TG,G,U-30,TOWING TRACTOR,0,,,2008,t,t,,,0,,Air Force,0,0,A/S32U-30
AFA,TG,G,U-30,TOWING TRACTOR,0,,,2011,t,t,,,0,,Air Force,0,0,A/S32U-30
AFA,TG,G,U-30,TOWING TRACTOR,0,,,2012,t,t,,,0,,Air Force,0,0,A/S32U-30
AFA,AF,F,A-10,ATTACK FIXED WING,8,,,2008,t,t,,,176.58,Combat Fixed Wing Aviation,Air Force,240.374,29,A-10A
AFA,AF,F,A-10,ATTACK FIXED WING,24,,,2013,t,t,,,0,Combat Fixed Wing Aviation,Air Force,0,149,A-10A
AFA,AF,F,A-10,ATTACK FIXED WING,30,,,2010,t,t,,,43.75,Combat Fixed Wing Aviation,Air Force,73.6492,151,A-10A
AFA,AF,F,A-10,ATTACK FIXED WING,24,,,2011,t,t,,,8.67,Combat Fixed Wing Aviation,Air Force,11.0766,150,A-10A
AFA,AF,F,A-10,ATTACK FIXED WING,38,,,2010,t,t,,,205.75,Combat Fixed Wing Aviation,Air Force,281.33,22,A-10C
AFA,AF,F,A-10,ATTACK FIXED WING,42,,,2013,t,t,,,258.75,Combat Fixed Wing Aviation,Air Force,333.33,22,A-10C
AFA,AF,F,A-10,ATTACK FIXED WING,41,,,2012,t,t,,,272.83,Combat Fixed Wing Aviation,Air Force,345.83,22,A-10C
AFA,AF,F,A-10,ATTACK FIXED WING,21,,,2008,t,t,,,34.75,Combat Fixed Wing Aviation,Air Force,49.67,20,A-10C
AFA,AF,F,A-37,ATTACK FIXED WING,2,,,2011,t,t,,,0,,Air Force,0,0,A-37B
AFA,AF,F,A-37,ATTACK FIXED WING,2,,,2013,t,t,,,0,,Air Force,0,0,A-37B
AFA,AF,F,A-37,ATTACK FIXED WING,2,,,2008,t,t,,,0,,Air Force,0,0,A-37B
AFA,AF,F,A-37,ATTACK FIXED WING,2,,,2010,t,t,,,0,,Air Force,0,0,A-37B
AFA,AF,F,A-4,ATTACK FIXED WING,0,,,2009,t,t,,,0,,Air Force,0,0,A-4E
AFA,AF,F,A-4,ATTACK FIXED WING,0,,,2013,t,t,,,0,,Air Force,0,0,A-4E
AFA,AF,F,A-7,ATTACK FIXED WING,0,,,2008,t,t,,,0,,Air Force,0,0,A-7D
AFA,AF,F,A-7,ATTACK FIXED WING,0,,,2009,t,t,,,0,,Air Force,0,0,A-7D
AFA,,X,AA2065,LIFE PRESERVER,0,,,2011,f,t,,,0,,Air Force,0,0,AA2065
AFA,,X,AA2065,LIFE PRESERVER,0,,,2012,f,t,,,0,,Air Force,0,0,AA2065
AFA,,X,AA2065,LIFE PRESERVER,0,,,2009,f,t,,,0,,Air Force,0,0,AA2065
AFA,,X,AA2065,LIFE PRESERVER,0,,,2010,f,t,,,0,,Air Force,0,0,AA2065
AFA,,X,AA5056,LIFE PRESERVER,0,,,2009,f,t,,,0,,Air Force,0,0,AA5056
AFA,,X,AA5056,LIFE PRESERVER,0,,,2011,f,t,,,0,,Air Force,0,0,AA5056
AFA,,X,AA5056,LIFE PRESERVER,0,,,2013,f,t,,,0,,Air Force,0,0,AA5056
AFA,,X,AA5065,LIFE PRESERVER,0,,,2008,f,t,,,0,,Air Force,0,0,AA5065
AFA,,X,AA5065,LIFE PRESERVER,0,,,2013,f,t,,,0,,Air Force,0,0,AA5065
AFA,,X,AA5065,LIFE PRESERVER,0,,,2009,f,t,,,0,,Air Force,0,0,AA5065
AFA,,X,AAQ-14,INTERFACE CONTROLLER,0,,,2009,f,t,,,0,,Air Force,0,0,AAQ-14
AFA,,X,AAQ-14,INTERFACE CONTROLLER,0,,,2013,f,t,,,0,,Air Force,0,0,AAQ-14
AFA,,X,AAQ-14,INTERFACE CONTROLLER,0,,,2008,f,t,,,0,,Air Force,0,0,AAQ-14
AFA,,X,AAQ-24,INTERFACE CONTROLLER,0,,,2008,f,t,,,0,,Air Force,0,0,AAQ-24
AFA,,X,AAQ-24,INTERFACE CONTROLLER,0,,,2010,f,t,,,0,,Air Force,0,0,AAQ-24
AFA,,X,AAQ-24,INTERFACE CONTROLLER,0,,,2012,f,t,,,0,,Air Force,0,0,AAQ-24
AFA,,X,AAQ-24,INTERFACE CONTROLLER,0,,,2013,f,t,,,0,,Air Force,0,0,AAQ-24
AFA,,X,ABSORBER,ABSORBER,0,,,2009,f,f,,,0,,Air Force,0,0,ABSORBER
AFA,,X,ABSORBER,ABSORBER,0,,,2013,f,f,,,0,,Air Force,0,0,ABSORBER
AFA,,X,ABSORBER,ABSORBER,0,,,2008,f,f,,,0,,Air Force,0,0,ABSORBER
AFA,,X,ABSORBER,ABSORBER,0,,,2010,f,f,,,0,,Air Force,0,0,ABSORBER
AFA,,X,AC GENERATOR,AC GENERATOR,0,,,2009,f,f,,,0,,Air Force,0,0,AC GENERATOR
AFA,,X,AC GENERATOR,AC GENERATOR,0,,,2008,f,f,,,0,,Air Force,0,0,AC GENERATOR
AFA,,X,AC MOTOR,AC MOTOR,0,,,2011,f,f,,,0,,Air Force,0,0,AC MOTOR
AFA,,X,AC MOTOR,AC MOTOR,0,,,2013,f,f,,,0,,Air Force,0,0,AC MOTOR
AFA,AF,F,C-130,ATTACK FIXED WING,8,,,2011,t,t,,,8,Other Fixed Wing Aviation,Air Force,8,0,AC-130H
AFA,AF,F,C-130,ATTACK FIXED WING,8,,,2012,t,t,,,8,Other Fixed Wing Aviation,Air Force,8,0,AC-130H
AFA,AF,F,C-130,ATTACK FIXED WING,8,,,2013,t,t,,,8,Other Fixed Wing Aviation,Air Force,8,0,AC-130H
AFA,AF,F,C-130,ATTACK FIXED WING,8,,,2010,t,t,,,8,Other Fixed Wing Aviation,Air Force,8,0,AC-130H
AFA,AF,F,C-130,ATTACK FIXED WING,8,,,2008,t,t,,,8,Other Fixed Wing Aviation,Air Force,8,0,AC-130H
AFA,AF,F,C-130,ATTACK FIXED WING,0,,,2012,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,AC-130J
AFA,AF,F,C-130,ATTACK FIXED WING,0,,,2010,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,AC-130J
AFA,AF,F,C-130,ATTACK FIXED WING,0,,,2008,t,t,,,0,Other Fixed Wing Aviation,Air Force,0,0,AC-130J
AFA,AF,F,C-130,ATTACK FIXED WING,6,,,2010,t,t,,,16,Other Fixed Wing Aviation,Air Force,16.9922,1,AC-130U
AFA,AF,F,C-130,ATTACK FIXED WING,6,,,2011,t,t,,,16,Other Fixed Wing Aviation,Air Force,16.967,1,AC-130U
AFA,AF,F,C-130,ATTACK FIXED WING,6,,,2012,t,t,,,16,Other Fixed Wing Aviation,Air Force,17,1,AC-130U
AFA,AF,F,C-130,ATTACK FIXED WING,6,,,2008,t,t,,,16,Other Fixed Wing Aviation,Air Force,16.9938,1,AC-130U
AFA,AF,F,C-130,ATTACK FIXED WING,2,,,2013,t,t,,,12,Other Fixed Wing Aviation,Air Force,12,0,AC-130W
AFA,AF,F,C-130,ATTACK FIXED WING,0,,,2012,t,t,,,1,Other Fixed Wing Aviation,Air Force,1,0,AC-130W
AFA,,X,ACCELERATOR,ACCELERATOR,0,,,2009,f,f,,,0,,Air Force,0,0,ACCELERATOR
AFA,,X,ACCELERATOR,ACCELERATOR,0,,,2013,f,f,,,0,,Air Force,0,0,ACCELERATOR
AFA,,X,ACCELERATOR,ACCELERATOR,0,,,2008,f,f,,,0,,Air Force,0,0,ACCELERATOR
AFA,,X,ACCELERATOR,ACCELERATOR,0,,,2011,f,f,,,0,,Air Force,0,0,ACCELERATOR
AFA,,X,ACCELEROMETER,ACCELEROMETER,0,,,2008,f,f,,,0,,Air Force,0,0,ACCELEROMETER
AFA,,X,ACCELEROMETER,ACCELEROMETER,0,,,2011,f,f,,,0,,Air Force,0,0,ACCELEROMETER
AFA,,X,ACCELEROMETER,ACCELEROMETER,0,,,2013,f,f,,,0,,Air Force,0,0,ACCELEROMETER
AFA,,X,ACCESS COVER,ACCESS COVER,0,,,2008,f,f,,,0,,Air Force,0,0,ACCESS COVER
AFA,,X,ACCESS COVER,ACCESS COVER,0,,,2011,f,f,,,0,,Air Force,0,0,ACCESS COVER
AFA,,X,ACCESS COVER,ACCESS COVER,0,,,2012,f,f,,,0,,Air Force,0,0,ACCESS COVER
AFA,,X,ACCESS DOOR,ACCESS DOOR,0,,,2008,f,f,,,0,,Air Force,0,0,ACCESS DOOR
AFA,,X,ACCESS DOOR,ACCESS DOOR,0,,,2009,f,f,,,0,,Air Force,0,0,ACCESS DOOR
AFA,,X,ACCESS DOOR,ACCESS DOOR,0,,,2011,f,f,,,0,,Air Force,0,0,ACCESS DOOR
AFA,,X,ACCESS DOOR,ACCESS DOOR,0,,,2013,f,f,,,0,,Air Force,0,0,ACCESS DOOR
AFA,,X,MAINTENANCE PANEL,MAINTENANCE PANEL,0,,,2010,f,f,,,0,,Air Force,0,0,ACCESS PANEL
AFA,,X,MAINTENANCE PANEL,MAINTENANCE PANEL,0,,,2012,f,f,,,0,,Air Force,0,0,ACCESS PANEL
AFA,,X,MAINTENANCE PANEL,MAINTENANCE PANEL,0,,,2011,f,f,,,0,,Air Force,0,0,ACCESS PANEL
AFA,,X,MAINTENANCE PANEL,MAINTENANCE PANEL,0,,,2008,f,f,,,0,,Air Force,0,0,ACCESS PANEL
AFA,,X,ACCESSORY DRIVE,ACCESSORY DRIVE,0,,,2013,f,f,,,0,,Air Force,0,0,ACCESSORY DRIVE
AFA,,X,ACCESSORY DRIVE,ACCESSORY DRIVE,0,,,2012,f,f,,,0,,Air Force,0,0,ACCESSORY DRIVE
AFA,,X,ACCESSORY MODULE,ACCESSORY MODULE,0,,,2009,f,f,,,0,,Air Force,0,0,ACCESSORY MODULE
AFA,,X,ACCESSORY MODULE,ACCESSORY MODULE,0,,,2013,f,f,,,0,,Air Force,0,0,ACCESSORY MODULE
AFA,,X,ACCESSORY MODULE,ACCESSORY MODULE,0,,,2010,f,f,,,0,,Air Force,0,0,ACCESSORY MODULE
AFA,,X,ACCESSORY MODULE,ACCESSORY MODULE,0,,,2008,f,f,,,0,,Air Force,0,0,ACCESSORY MODULE
AFA,,X,ACCIDENT INVESTIGATION RECORDING SYSTEM,ACCIDENT INVESTIGATION RECORDING SYSTEM,0,,,2010,f,f,,,0,,Air Force,0,0,ACCIDENT INVESTIGATION RECORDING SYSTEM
AFA,,X,ACCIDENT INVESTIGATION RECORDING SYSTEM,ACCIDENT INVESTIGATION RECORDING SYSTEM,0,,,2012,f,f,,,0,,Air Force,0,0,ACCIDENT INVESTIGATION RECORDING SYSTEM
AFA,,X,ACCIDENT INVESTIGATION RECORDING SYSTEM,ACCIDENT INVESTIGATION RECORDING SYSTEM,0,,,2013,f,f,,,0,,Air Force,0,0,ACCIDENT INVESTIGATION RECORDING SYSTEM
AFA,,X,ACCUMULATOR,ACCUMULATOR,0,,,2009,f,f,,,0,,Air Force,0,0,ACCUMULATOR
AFA,,X,ACCUMULATOR,ACCUMULATOR,0,,,2008,f,f,,,0,,Air Force,0,0,ACCUMULATOR
AFA,,X,ACCUMULATOR,ACCUMULATOR,0,,,2013,f,f,,,0,,Air Force,0,0,ACCUMULATOR
AFA,,X,ACE802329S,ENVIRONMENTAL CONTROL SYSTEM,0,,,2009,f,t,,,0,,Air Force,0,0,ACE802329S
AFA,,X,ACE802329S,ENVIRONMENTAL CONTROL SYSTEM,0,,,2012,f,t,,,0,,Air Force,0,0,ACE802329S
AFA,,X,ACE802392S,ENVIRONMENTAL CONTROL SYSTEM,0,,,2012,f,t,,,0,,Air Force,0,0,ACE802392S
AFA,,X,ACE802392S,ENVIRONMENTAL CONTROL SYSTEM,0,,,2008,f,t,,,0,,Air Force,0,0,ACE802392S
AFA,,X,ACESES1126,ENVIRONMENTAL CONTROL SYSTEM,0,,,2008,f,t,,,0,,Air Force,0,0,ACESES1126
AFA,,X,ACESES1126,ENVIRONMENTAL CONTROL SYSTEM,0,,,2009,f,t,,,0,,Air Force,0,0,ACESES1126
AFA,,X,ACESES1126,ENVIRONMENTAL CONTROL SYSTEM,0,,,2012,f,t,,,0,,Air Force,0,0,ACESES1126
AFA,,X,ACOUSTIC INSULATION,ACOUSTIC INSULATION,0,,,2010,f,f,,,0,,Air Force,0,0,ACOUSTIC INSULATION
AFA,,X,ACOUSTIC INSULATION,ACOUSTIC INSULATION,0,,,2008,f,f,,,0,,Air Force,0,0,ACOUSTIC INSULATION
AFA,,X,ACOUSTIC SUPPRESSOR KIT,ACOUSTIC SUPPRESSOR KIT,0,,,2010,f,f,,,0,,Air Force,0,0,ACOUSTIC SUPPRESSOR KIT
AFA,,X,ACOUSTIC SUPPRESSOR KIT,ACOUSTIC SUPPRESSOR KIT,0,,,2013,f,f,,,0,,Air Force,0,0,ACOUSTIC SUPPRESSOR KIT
AFA,,X,ACTIVATOR,ACTIVATOR,0,,,2013,f,f,,,0,,Air Force,0,0,ACTIVATOR
AFA,,X,ACTIVATOR,ACTIVATOR,0,,,2012,f,f,,,0,,Air Force,0,0,ACTIVATOR
AFA,,X,ACTUATOR,ACTUATOR,0,,,2008,f,f,,,0,,Air Force,0,0,ACTUATOR
AFA,,X,ACTUATOR,ACTUATOR,0,,,2011,f,f,,,0,,Air Force,0,0,ACTUATOR
AFA,,X,ADAPTER ASSEMBLY,ADAPTER ASSEMBLY,0,,,2008,f,f,,,0,,Air Force,0,0,ADAPTER ASSEMBLY
AFA,,X,ADHESIVE,ADHESIVE,0,,,2011,f,f,,,0,,Air Force,0,0,ADHESIVE
AFA,,X,ADHESIVE,ADHESIVE,0,,,2013,f,f,,,0,,Air Force,0,0,ADHESIVE
AFA,,X,ADHESIVE,ADHESIVE,0,,,2008,f,f,,,0,,Air Force,0,0,ADHESIVE
AFA,,X,ADJUSTER ASSEMBLY,ADJUSTER ASSEMBLY,0,,,2009,f,f,,,0,,Air Force,0,0,ADJUSTER ASSEMBLY
AFA,,X,ADJUSTER ASSEMBLY,ADJUSTER ASSEMBLY,0,,,2010,f,f,,,0,,Air Force,0,0,ADJUSTER ASSEMBLY
AFA,,X,ADJUSTER ASSEMBLY,ADJUSTER ASSEMBLY,0,,,2012,f,f,,,0,,Air Force,0,0,ADJUSTER ASSEMBLY
AFA,,X,ADJUSTER ASSEMBLY,ADJUSTER ASSEMBLY,0,,,2013,f,f,,,0,,Air Force,0,0,ADJUSTER ASSEMBLY
AFA,,X,ADJUSTER ASSEMBLY,ADJUSTER ASSEMBLY,0,,,2008,f,f,,,0,,Air Force,0,0,ADJUSTER ASSEMBLY
AFA,,X,ADMIN,ADMIN,0,,,2008,f,f,,,0,,Air Force,0,0,ADMIN
AFA,,X,ADMIN,ADMIN,0,,,2010,f,f,,,0,,Air Force,0,0,ADMIN
AFA,,X,ADMIN,ADMIN,0,,,2011,f,f,,,0,,Air Force,0,0,ADMIN
AFA,,G,ADU-537,GROUND HANDLING EQUIPMENT,0,,,2008,f,t,,,0,,Air Force,0,0,ADU-537
AFA,,G,ADU-537,GROUND HANDLING EQUIPMENT,0,,,2010,f,t,,,0,,Air Force,0,0,ADU-537
AFA,,G,ADU-537,GROUND HANDLING EQUIPMENT,0,,,2011,f,t,,,0,,Air Force,0,0,ADU-537
AFA,,E,AE-2100D3,TURBOSHAFT ENGINE,0,,,2010,f,t,,,0,,Air Force,0,0,AE-2100D3
AFA,,E,AE-2100D3,TURBOSHAFT ENGINE,0,,,2012,f,t,,,0,,Air Force,0,0,AE-2100D3
AFA,,E,AE-2100D3,TURBOSHAFT ENGINE,0,,,2013,f,t,,,0,,Air Force,0,0,AE-2100D3
AFA,,E,AE-2100D3,TURBOSHAFT ENGINE,0,,,2011,f,t,,,0,,Air Force,0,0,AE-2100D3
AFA,,X,AERATOR,AERATOR,0,,,2009,f,f,,,0,,Air Force,0,0,AERATOR
AFA,,X,AERATOR,AERATOR,0,,,2010,f,f,,,0,,Air Force,0,0,AERATOR
AFA,,X,AERATOR,AERATOR,0,,,2008,f,f,,,0,,Air Force,0,0,AERATOR
AFA,,X,AERATOR,AERATOR,0,,,2013,f,f,,,0,,Air Force,0,0,AERATOR
AFA,,X,AERIAL REFUELING SYSTEM,AERIAL REFUELING SYSTEM,0,,,2009,f,f,,,0,,Air Force,0,0,AERIAL REFUELING SYSTEM
AFA,,X,AERIAL REFUELING SYSTEM,AERIAL REFUELING SYSTEM,0,,,2012,f,f,,,0,,Air Force,0,0,AERIAL REFUELING SYSTEM
AFA,,X,AERIAL REFUELING SYSTEM,AERIAL REFUELING SYSTEM,0,,,2010,f,f,,,0,,Air Force,0,0,AERIAL REFUELING SYSTEM
AFA,,X,AERIAL REFUELING SYSTEM,AERIAL REFUELING SYSTEM,0,,,2011,f,f,,,0,,Air Force,0,0,AERIAL REFUELING SYSTEM
AFA,,X,AERIAL REFUELING SYSTEM,AERIAL REFUELING SYSTEM,0,,,2008,f,f,,,0,,Air Force,0,0,AERIAL REFUELING SYSTEM
AFA,,X,AERIAL SPRAYING SYSTEM,AERIAL SPRAYING SYSTEM,0,,,2013,f,f,,,0,,Air Force,0,0,AERIAL SPRAYING SYSTEM
AFA,,X,AERIAL SPRAYING SYSTEM,AERIAL SPRAYING SYSTEM,0,,,2008,f,f,,,0,,Air Force,0,0,AERIAL SPRAYING SYSTEM
AFA,,X,AERIAL SPRAYING SYSTEM,AERIAL SPRAYING SYSTEM,0,,,2011,f,f,,,0,,Air Force,0,0,AERIAL SPRAYING SYSTEM
AFA,,X,M15,HYDRAULIC JACK,0,,,2008,f,t,,,0,,Air Force,0,0,AFM27M15
AFA,,X,M15,HYDRAULIC JACK,0,,,2009,f,t,,,0,,Air Force,0,0,AFM27M15
AFA,,X,M15,HYDRAULIC JACK,0,,,2011,f,t,,,0,,Air Force,0,0,AFM27M15
AFA,,X,M15,HYDRAULIC JACK,0,,,2012,f,t,,,0,,Air Force,0,0,AFM27M15
AFA,,X,M16,HYDRAULIC JACK,0,,,2008,f,t,,,0,,Air Force,0,0,AFM27M16
AFA,,X,M16,HYDRAULIC JACK,0,,,2009,f,t,,,0,,Air Force,0,0,AFM27M16
AFA,,X,M16,HYDRAULIC JACK,0,,,2010,f,t,,,0,,Air Force,0,0,AFM27M16
AFA,,X,M16,HYDRAULIC JACK,0,,,2012,f,t,,,0,,Air Force,0,0,AFM27M16
AFA,,X,M16,HYDRAULIC JACK,0,,,2013,f,t,,,0,,Air Force,0,0,AFM27M16
AFA,,X,R3B,GENERAL AND SPECIAL PURPOSE SUPPORT EQUIPMENT,0,,,2008,f,t,,,0,,Air Force,0,0,AFM32R3B
AFA,,X,R3B,GENERAL AND SPECIAL PURPOSE SUPPORT EQUIPMENT,0,,,2009,f,t,,,0,,Air Force,0,0,AFM32R3B
AFA,,X,R3B,GENERAL AND SPECIAL PURPOSE SUPPORT EQUIPMENT,0,,,2011,f,t,,,0,,Air Force,0,0,AFM32R3B
AFA,,X,AFT PUMP,AFT PUMP,0,,,2009,f,f,,,0,,Air Force,0,0,AFT PUMP
AFA,,X,AFT PUMP,AFT PUMP,0,,,2010,f,f,,,0,,Air Force,0,0,AFT PUMP
AFA,,X,AFT STOP,AFT STOP,0,,,2008,f,f,,,0,,Air Force,0,0,AFT STOP
AFA,,X,AFT STOP,AFT STOP,0,,,2011,f,f,,,0,,Air Force,0,0,AFT STOP
AFA,,X,AFT STOP,AFT STOP,0,,,2013,f,f,,,0,,Air Force,0,0,AFT STOP
AFA,,E,AFTERBURNER,AFTERBURNER,0,,,2010,f,f,,,0,,Air Force,0,0,AFTERBURNER
AFA,,E,AFTERBURNER,AFTERBURNER,0,,,2011,f,f,,,0,,Air Force,0,0,AFTERBURNER
AFA,,E,AFTERBURNER,AFTERBURNER,0,,,2012,f,f,,,0,,Air Force,0,0,AFTERBURNER
AFA,,E,AFTERBURNER,AFTERBURNER,0,,,2008,f,f,,,0,,Air Force,0,0,AFTERBURNER
AFA,,X,AGITATOR,AGITATOR,0,,,2010,f,f,,,0,,Air Force,0,0,AGITATOR
AFA,,X,AGITATOR,AGITATOR,0,,,2013,f,f,,,0,,Air Force,0,0,AGITATOR
AFA,,X,AGITATOR,AGITATOR,0,,,2011,f,f,,,0,,Air Force,0,0,AGITATOR
AFA,,X,AGITATOR,AGITATOR,0,,,2008,f,f,,,0,,Air Force,0,0,AGITATOR
AFA,,M,AGM-114,AIR-TO-SURFACE MISSILE,0,,,2009,f,t,,,0,,Air Force,0,0,AGM-114
AFA,,M,AGM-114,AIR-TO-SURFACE MISSILE,0,,,2010,f,t,,,0,,Air Force,0,0,AGM-114
AFA,,M,AGM-114,AIR-TO-SURFACE MISSILE,0,,,2011,f,t,,,0,,Air Force,0,0,AGM-114
AFA,,M,AGM-114,AIR-TO-SURFACE MISSILE,0,,,2013,f,t,,,0,,Air Force,0,0,AGM-114
AFA,AM,M,AGM-12,AIR-TO-SURFACE MISSILE SYSTEM,0,,,2009,t,t,,,0,,Air Force,0,0,AGM-12
AFA,AM,M,AGM-12,AIR-TO-SURFACE MISSILE SYSTEM,0,,,2013,t,t,,,0,,Air Force,0,0,AGM-12
AFA,AM,M,AGM-12,AIR-TO-SURFACE MISSILE SYSTEM,0,,,2008,t,t,,,0,,Air Force,0,0,AGM-12
AFA,AM,M,AGM-122,AIR-TO-SURFACE MISSILE SYSTEM,0,,,2008,t,t,,,0,,Air Force,0,0,AGM-122
