CWT,DATASEGMENT,DOCUMENTNUMBER,EICATEGORY,EICC,EITM,FORCEELEMENT,FSC,FYQTR,FYYearInt,ITEMNAME,ITEMPRICE,JCN,MATLCOST,MATLCOST_ORIG,MONTH_CHAR,MONTH_NUMBER,NIIN,OPCD,PARTISSUEDATE,QTYITEMSISSUED,ROH,SCORECARDGROUP,SERVICE,SUBJCN,TMS,WAITINGCORROTAT,WAITINGHOURS
,ARG,,TG,G,M1078,,5340,,2011,"STRAP,WEBBING",29.3,0VF09N019721,15.4746,29.3,,,011147712,,2010-12-22 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB103560019,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PARTS KIT,SEAL REPLACEMENT,MECHANICAL EQUIPMENT",53,0VF09N019721,27.9915,53,,,014530770,,2010-12-22 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB103560021,M1078,,
,ARG,,TG,G,M1078,,5340,,2011,BUMPER,0.15,0VF09N019721,0.1674,0.3,,,010587384,,2010-12-22 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W90CB103560023,M1078,,
,ARG,,TG,G,M1078,,5340,,2011,"CLAMP,LOOP",8.2899,0VF09N019721,8.7565,16.5798,,,015252707,,2010-12-22 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W90CB103563026,M1078,,
,ARG,,,X,AN/PAS-13,,6160,,2011,"TRAY,BATTERY",131.44,B102565,69.4189,131.44,,,015293942,,2011-02-08 00:00:00,1.0,OF,,AR,10034,AN/PAS-13,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,NONMETALLIC STRIP",11.5,0VF09N019300,6.4184,11.5,,,014317575,,2010-12-22 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB103563033,M1078,,
,ARG,,TG,G,M1078,,2590,,2011,"PARTS KIT,SPECIALIZED",419.65,0VF09N019300,221.6346,419.65,,,015336745,,2010-12-22 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB103563034,M1078,,
,ARG,,TG,G,M1078,,5340,,2011,"STRAP,WEBBING",29.3,0VC15B013297,30.9491,58.6,,,011147712,,2010-12-27 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W45CMN03612089,M1078,,
,ARG,,TG,G,M1078,,2910,,2011,"FILTER ELEMENT,FLUID",15.65,0VC15B013297,8.2654,15.65,,,015193768,,2010-12-27 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03612098,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PARTS KIT,SEAL REPLACEMENT,MECHANICAL EQUIPMENT",53,0VC15B013297,27.9915,53,,,014530770,,2010-12-27 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03612101,M1078,,
,ARG,,TG,G,M1078,,2910,,2011,"FILTER ELEMENT,FLUID",4.43,0VC15B013297,2.4725,4.43,,,013757624,,2010-12-27 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03612103,M1078,,
,ARG,,TG,G,M1078,,2940,,2011,"FILTER ELEMENT,FLUID",1.41,0VC15C013506,3.1478,5.64,,,013858931,,2010-12-27 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN03612104,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PACKING,PREFORMED",0.54,0VC15C013506,1.2054,2.16,,,001721919,,2010-12-27 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN03612108,M1078,,
,ARG,,TG,G,M1078,,5340,,2011,"STRAP,WEBBING",29.3,0VC15C013506,32.7051,58.6,,,011147712,,2010-12-27 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W45CMN03612109,M1078,,
,ARG,,TG,G,M1078,,2910,,2011,"FILTER ELEMENT,FLUID",15.65,0VC15C013506,8.2654,15.65,,,015193768,,2010-12-27 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03612114,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PARTS KIT,SEAL REPLACEMENT,MECHANICAL EQUIPMENT",53,0VC15C013506,27.9915,53,,,014530770,,2010-12-27 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03612116,M1078,,
,ARG,,TG,G,M1078,,2520,,2011,BREATHER,10.21,0VC15C013506,5.6982,10.21,,,013884778,,2010-12-27 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03612117,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,NONMETALLIC ROUND SECTION",2.16,0VC15C013506,1.2054,2.16,,,013872165,,2010-12-27 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03612119,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,PLAIN ENCASED",34.35,0VC15C013506,38.3422,68.7,,,013605253,,2010-12-27 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W45CMN03610028,M1078,,
,ARG,,TG,G,M1078,,2910,,2011,"FILTER ELEMENT,FLUID",16.96,0VC15B013359,9.4654,16.96,,,014247315,,2010-12-27 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03612144,M1078,,
,ARG,,TG,G,M1078,,4440,,2011,"PARTS KIT,AIR DRIER",75.22,0VC15B013359,41.9811,75.22,,,015423419,,2010-12-27 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03612150,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,PLAIN ENCASED",39.81,0VC15B013359,84.1013,159.24,,,013605252,,2010-12-27 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN03612135,M1078,,
,ARG,,TG,G,M1078,,5325,,2011,"RING,RETAINING",1.7,0VC15B013359,7.5903,13.6,,,013626127,,2010-12-27 00:00:00,8.0,OF,Tactical Ground Vehicle,AR,W45CMN03612136,M1078,,
,ARG,,TG,G,M1078,,2940,,2011,"FILTER ELEMENT,FLUID",1.41,0VC15B013359,3.1478,5.64,,,013858931,,2010-12-27 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN03612138,M1078,,
,ARG,,TG,G,M1078,,4210,,2011,"EXTINGUISHER,FIRE",44.32,0VC15B013359,24.7354,44.32,,,011491356,,2010-12-27 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03612140,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,PLAIN ENCASED",32.05,0VC15C013250,135.4156,256.4,,,013607753,,2010-12-27 00:00:00,8.0,OF,Tactical Ground Vehicle,AR,W45CMN03612125,M1078,,
,ARG,,TG,G,M1078,,2910,,2011,"FILTER ELEMENT,FLUID",4.43,0VC15C013250,2.3397,4.43,,,013757624,,2010-12-27 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03612130,M1078,,
,ARG,,TG,G,M1078,,4440,,2011,"PARTS KIT,AIR DRIER",75.22,0VC15C013250,39.7268,75.22,,,015423419,,2010-12-27 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03612131,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PACKING,PREFORMED",6.21,0VC15C013370,3.4659,6.21,,,004770338,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03622085,M1078,,
,ARG,,TG,G,M1078,,5331,,2011,O-RING,0.21,0VC15C013370,0.9376,1.68,,,014569156,,2010-12-28 00:00:00,8.0,OF,Tactical Ground Vehicle,AR,W45CMN03622089,M1078,,
,ARG,,TG,G,M1078,,2520,,2011,BREATHER,10.21,0VC15C013370,5.3923,10.21,,,013884778,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03622090,M1078,,
,ARG,,TG,G,M1078,,2940,,2011,"FILTER ELEMENT,FLUID",1.41,0VC15C013370,3.1478,5.64,,,013858931,,2010-12-28 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN03622094,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,PLAIN ENCASED",32.05,0VC15C013370,143.0992,256.4,,,013607753,,2010-12-28 00:00:00,8.0,OF,Tactical Ground Vehicle,AR,W45CMN03622101,M1078,,
,ARG,,TG,G,M1078,,2910,,2011,"FILTER ELEMENT,FLUID",4.43,0VC15C013213,2.3397,4.43,,,013757624,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03622033,M1078,,
,ARG,,TG,G,M1078,,2940,,2011,"FILTER ELEMENT,INTAKE AIR CLEANER",123.82,0VC15C013213,69.1051,123.82,,,015265483,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03622034,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,PLAIN ENCASED",3.16,0VC15C013213,6.6757,12.64,,,012929573,,2010-12-28 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN03620005,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PARTS KIT,SEAL REPLACEMENT,MECHANICAL EQUIPMENT",53,0VC15B013299,27.9915,53,,,014530770,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03622081,M1078,,
,ARG,,TG,G,M1078,,2910,,2011,"FILTER ELEMENT,FLUID",16.96,0VC15B013299,9.4654,16.96,,,014247315,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03622083,M1078,,
,ARG,,TG,G,M1078,,5331,,2011,O-RING,1.23,0VC15B013299,2.5985,4.92,,,014835079,,2010-12-28 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN03622067,M1078,,
,ARG,,TG,G,M1078,,2590,,2011,"CAP,FILLER OPENING",3.41,0VC15B013299,1.8009,3.41,,,014728064,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03622075,M1078,,
,ARV,,,X,PALLET,,,,2017,,,,104266.7718,,,,,,,1,CD,,AR,,PALLET,,
,ARG,,TG,G,M1078,,5342,,2011,"MOUNT,RESILIENT,WEAPON SYSTEM",5.57,0VC15B013299,6.2173,11.14,,,013725619,,2010-12-28 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W45CMN03622076,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,PLAIN ENCASED",32.05,0VC15B013299,143.0992,256.4,,,013607753,,2010-12-28 00:00:00,8.0,OF,Tactical Ground Vehicle,AR,W45CMN03622079,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PACKING,PREFORMED",4.15,0VC15B013299,2.3162,4.15,,,008288639,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03620012,M1078,,
,ARG,,TG,G,M1078,,2940,,2011,"FILTER ELEMENT,INTAKE AIR CLEANER",123.82,0VC15B013299,65.3945,123.82,,,015265483,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03622060,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,NONMETALLIC ROUND SECTION",2.16,0VC15B013299,1.2054,2.16,,,013872165,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03622063,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PACKING,PREFORMED",4.15,0VC15B010764,2.1919,4.15,,,008288639,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03620008,M1078,,
,ARG,,TG,G,M1078,,5325,,2011,"STUD,TURNLOCK FASTENER",3.86,0VC15B010764,4.3087,7.72,,,013807889,,2010-12-28 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W45CMN03620010,M1078,,
,ARG,,TG,G,M1078,,4440,,2011,"PARTS KIT,AIR DRIER",75.22,0VC15B010764,41.9811,75.22,,,015423419,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03622039,M1078,,
,ARG,,TG,G,M1078,,5331,,2011,O-RING,0.21,0VC15B010764,0.8872,1.68,,,014569156,,2010-12-28 00:00:00,8.0,OF,Tactical Ground Vehicle,AR,W45CMN03622042,M1078,,
,ARG,,TG,G,M1078,,2520,,2011,BREATHER,10.21,0VC15B010764,5.3923,10.21,,,013884778,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03622043,M1078,,
,ARG,,TG,G,M1078,,5340,,2011,"STRAP,WEBBING",29.3,0VC15B010764,32.7051,58.6,,,011147712,,2010-12-28 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W45CMN03622051,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,PLAIN ENCASED",32.05,0VC15B010764,143.0992,256.4,,,013607753,,2010-12-28 00:00:00,8.0,OF,Tactical Ground Vehicle,AR,W45CMN03622054,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PARTS KIT,SEAL REPLACEMENT,MECHANICAL EQUIPMENT",53,0VC15B010764,27.9915,53,,,014530770,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN03622056,M1078,,
,ARG,,TG,G,M1078,,6140,,2011,"BATTERY,STORAGE",337.8,0VC1ZE070502,754.1168,1351.2,,,014851472,,2010-12-28 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W5685H03624074,M1078,,
,ARG,,TG,G,M1078,,6140,,2011,"BATTERY,STORAGE",337.8,0VC1ZE070503,713.625,1351.2,,,014851472,,2010-12-28 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W5685H03624072,M1078,,
,ARG,,,X,AN/PED-1,,4920,,2011,"ADAPTER ASSEMBLY,INTERFACE DEVICE",3969.06,0U38HI020376,2215.1675,3969.06,,,015165707,,2010-12-28 00:00:00,1.0,OF,,AR,1,AN/PED-1,,
,ARG,,,X,AN/PED-1,,4920,,2011,"ADAPTER ASSEMBLY,INTERFACE DEVICE",3969.06,0U38HI020372,2215.1675,3969.06,,,015165707,,2010-12-28 00:00:00,1.0,OF,,AR,1,AN/PED-1,,
,ARG,,TG,G,M1078,,5340,,2011,BUMPER,0.15,0VF09N019129_1,0.1584,0.3,,,010587384,,2010-12-28 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W90CB103620062,M1078,,
,ARG,,TG,G,M1078,,5340,,2011,"STRAP,WEBBING",29.3,0VF09N019129_1,30.9491,58.6,,,011147712,,2010-12-28 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W90CB103620063,M1078,,
,ARG,,TG,G,M1078,,2540,,2011,"ARM,WINDSHIELD WIPER",8.16,0VF09N019129_1,9.1083,16.32,,,015684025,,2010-12-28 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W90CB103623104,M1078,,
,ARG,,TG,G,M1078,,5340,,2011,"CLAMP,LOOP",8.2899,0VF09N019129_1,4.3783,8.2899,,,015252707,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB103623105,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PACKING,PREFORMED",0.54,0VF09N019129_1,0.5704,1.08,,,001721919,,2010-12-28 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W90CB103623108,M1078,,
,ARG,,TG,G,M1078,,2510,,2011,"INSULATION PANEL,VEHICULAR CAB",127.21,0VF09N019129_1,70.997,127.21,,,015064190,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB103623109,M1078,,
,ARG,,TG,G,M1078,,1095,,2011,"RACK,STORAGE,SMALL ARMS",37.21,0VF09N019129_1,20.7672,37.21,,,007637348,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB103623112,M1078,,
,ARG,,TG,G,M1078,,2590,,2011,"BRACKET,SMALL ARMS,VEHICULAR",11.44,0VF09N019129_1,6.042,11.44,,,015065973,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB103623115,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PARTS KIT,SEAL REPLACEMENT,MECHANICAL EQUIPMENT",53,0VF09N019469,27.9915,53,,,014530770,,2010-12-28 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB103620008,M1078,,
,ARG,,TG,G,M1078,,9905,,2011,"REFLECTOR,INDICATING,CLEARANCE",1.93,0VF09N019469,2.1542,3.86,,,002052795,,2010-12-28 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W90CB103620011,M1078,,
,ARG,,TG,G,M1078,,4020,,2011,"CORD ASSEMBLY,ELASTIC",9.78,0VF09N019469,15.4957,29.34,,,014449193,,2010-12-28 00:00:00,3.0,OF,Tactical Ground Vehicle,AR,W90CB103623017,M1078,,
,ARG,,,X,AN/VRC-91,,5998,,2011,CIRCUIT CARD ASSEMBLY,564,4UJ21E006576,314.7734,564,,,014703965,,2010-12-28 00:00:00,1.0,OF,,AR,1,AN/VRC-91,,
,ARG,,,X,AN/VRC-91,,5935,,2011,"CONNECTOR,RECEPTACLE,ELECTRICAL",32.05,4UJ21E007302,16.927,32.05,,,014646216,,2010-12-29 00:00:00,1.0,OF,,AR,1,AN/VRC-91,,
,ARG,,,X,AN/VRC-91,,5935,,2011,"CONNECTOR,RECEPTACLE,ELECTRICAL",32.05,4UJ21E007303,17.8874,32.05,,,014646216,,2010-12-29 00:00:00,1.0,OF,,AR,1,AN/VRC-91,,
,ARG,,TG,G,M1078,,5330,,2011,"PARTS KIT,SEAL REPLACEMENT,MECHANICAL EQUIPMENT",53,0VF09N018213,27.9915,53,,,014530770,,2010-12-29 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB103630027,M1078,,
,ARG,,TG,G,M1078,,5340,,2011,"CLAMP,LOOP",8.2899,0VF09N018213,4.6267,8.2899,,,015252707,,2010-12-29 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB103633045,M1078,,
,ARG,,TG,G,M1078,,5331,,2011,O-RING,0.83,8RW15A000247,1.8529,3.32,,,013921637,,2010-12-29 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W81MD503630904,M1078,,
,ARG,,TG,G,M1078,,2540,,2011,"BLADE,WINDSHIELD WIPER",3.7,8RW15A000247,6.1951,11.1,,,014822300,,2010-12-29 00:00:00,3.0,OF,Tactical Ground Vehicle,AR,W81MD503630906,M1078,,
,MCG,,,,,,2530,,2011,,10.26,134250,1.7805,10.26,,,014307250,,2011-03-22 00:00:00,1,OF,,MC,158534,D08507K,,
,ARG,,TG,G,M1078,,2940,,2011,"FILTER ELEMENT,INTAKE AIR CLEANER",82.91,8RW15A000247,46.2728,82.91,,,013612407,,2010-12-29 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W81MD503630911,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PACKING,PREFORMED",6.21,8RW15A000247,3.2798,6.21,,,004770338,,2010-12-29 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W81MD503630912,M1078,,
,ARG,,CG,G,2C4,,5310,,2011,"WASHER,FLAT",0.28,0VA06P024039,0.1478,0.28,,,015495636,,2010-12-30 00:00:00,1.0,OF,Combat Ground Vehicle,AR,W91JXQ03640109,2C4,,
,ARG,,TG,G,M1078,,2610,,2011,"TIRE,PNEUMATIC,VEHICULAR",817.73,0VF09N019477,863.7546,1635.46,,,015646172,,2010-12-30 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W90CB103643047,M1078,,
,ARG,,TG,G,M1078,,2590,,2011,"PARTS KIT,SPECIALIZED",419.65,0VF09N019477,221.6346,419.65,,,015336745,,2010-12-30 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB103643049,M1078,,
,ARG,,TG,G,M1078,,4020,,2011,"CORD ASSEMBLY,ELASTIC",6.13,0VF09N019477,13.6848,24.52,,,014449254,,2010-12-30 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W90CB103640030,M1078,,
,ARG,,TG,G,M1078,,5340,,2011,"STRAP,WEBBING",29.3,0VF09N019477,32.7051,58.6,,,011147712,,2010-12-30 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W90CB103640035,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,PLAIN ENCASED",39.81,0VC15C013254,84.1013,159.24,,,013605252,,2011-01-03 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN10032142,M1078,,
,ARG,,TG,G,M1078,,4460,,2011,"FILTER ELEMENT,FLUID",3.18,0VC15C013254,8.8738,15.9,,,012842344,,2011-01-03 00:00:00,5.0,OF,Tactical Ground Vehicle,AR,W45CMN10032143,M1078,,
,ARG,,TG,G,M1078,,2940,,2011,"FILTER ELEMENT,INTAKE AIR CLEANER",123.82,0VC15C013254,65.3945,123.82,,,015265483,,2011-01-03 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN10032144,M1078,,
,ARG,,TG,G,M1078,,5331,,2011,O-RING,1.23,0VC15C013254,2.746,4.92,,,014835079,,2011-01-03 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN10032147,M1078,,
,ARG,,TG,G,M1078,,2910,,2011,"FILTER ELEMENT,FLUID",15.65,0VC15C013254,8.2654,15.65,,,015193768,,2011-01-03 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN10032152,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,PLAIN ENCASED",39.81,0VC15B013298,88.8733,159.24,,,013605252,,2011-01-03 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN10032160,M1078,,
,ARG,,TG,G,M1078,,2940,,2011,"FILTER ELEMENT,FLUID",1.41,0VC15B013298,3.1478,5.64,,,013858931,,2011-01-03 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN10032162,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PARTS KIT,SEAL REPLACEMENT,MECHANICAL EQUIPMENT",53,0VC15B013298,27.9915,53,,,014530770,,2011-01-03 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN10032166,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,NONMETALLIC ROUND SECTION",2.16,0VC15B013298,1.2054,2.16,,,013872165,,2011-01-03 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN10032173,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,PLAIN ENCASED",2.06,0VC15B013298,4.352,8.24,,,012719347,,2011-01-03 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN10032179,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,PLAIN ENCASED",39.81,0VC15C013329,84.1013,159.24,,,013605252,,2011-01-03 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN10032235,M1078,,
,ARG,,TG,G,M1078,,5331,,2011,O-RING,1.23,0VC15C013329,2.5985,4.92,,,014835079,,2011-01-03 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN10032241,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"SEAL,PLAIN ENCASED",2.06,0VC15C013329,4.5989,8.24,,,012719347,,2011-01-03 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W45CMN10032248,M1078,,
,ARG,,TG,G,M1078,,4210,,2011,"EXTINGUISHER,FIRE",44.32,0VC15C013329,24.7354,44.32,,,011491356,,2011-01-03 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN10032250,M1078,,
,ARG,,TG,G,M1078,,2910,,2011,"FILTER ELEMENT,FLUID",20.57,0VC15C013329,11.4804,20.57,,,013606366,,2011-01-03 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W45CMN10032251,M1078,,
,ARG,,TG,G,M1078,,6140,,2011,"BATTERY,STORAGE",99.99,0VC1ZE070520,223.2213,399.96,,,014469506,,2011-01-03 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W5685H10034058,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,GASKET,1.67,8SU10A100018,0.882,1.67,,,014293089,,2011-01-04 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W901UW10040016,M1078,,
,ARG,,,X,AN/VRC-91,,5995,,2011,"CABLE ASSEMBLY,RADIO FREQUENCY",32.1,4UJ21E007301,17.9153,32.1,,,014281614,,2011-01-04 00:00:00,1.0,OF,,AR,1,AN/VRC-91,,
,ARG,,TG,G,M1078,,5330,,2011,"PARTS KIT,SEAL REPLACEMENT,MECHANICAL EQUIPMENT",53,0VF09N021521,27.9915,53,,,014530770,,2011-01-04 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB110040085,M1078,,
,ARG,,TG,G,M1078,,5315,,2011,"PIN,QUICK RELEASE",7.57,0VF09N021521,3.9981,7.57,,,013811935,,2011-01-04 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB110043115,M1078,,
,ARG,,TG,G,M1078,,2590,,2011,"BRACKET,SMALL ARMS,VEHICULAR",6.09,0VF09N021521,10.1966,18.27,,,004555899,,2011-01-04 00:00:00,3.0,OF,Tactical Ground Vehicle,AR,W90CB110043124,M1078,,
,ARG,,TG,G,M1078,,5340,,2011,BUMPER,0.15,0VF09N018176,0.1584,0.3,,,010587384,,2011-01-04 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W90CB110040076,M1078,,
,ARG,,TG,G,M1078,,9905,,2011,"REFLECTOR,INDICATING,CLEARANCE",1.93,0VF09N018176,1.0771,1.93,,,002023639,,2011-01-04 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB110040077,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PACKING,PREFORMED",0.54,0VF09N018176,1.1408,2.16,,,001721919,,2011-01-04 00:00:00,4.0,OF,Tactical Ground Vehicle,AR,W90CB110043101,M1078,,
,ARG,,TG,G,M1078,,2590,,2011,"PARTS KIT,SPECIALIZED",419.65,0VF09N018176,221.6346,419.65,,,015336745,,2011-01-04 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB110043103,M1078,,
,ARG,,TG,G,M1078,,2540,,2011,"ARM,WINDSHIELD WIPER",8.16,0VF09N019473,8.6193,16.32,,,015684025,,2011-01-04 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W90CB110043129,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,GASKET,1.67,8SU10A100009,0.882,1.67,,,014293089,,2011-01-04 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W901UW10040048,M1078,,
,ARG,,TG,G,M1078,,2910,,2011,"SWITCH,LIQUID LEVEL",44.19,8SU10A100009,23.3385,44.19,,,015220041,,2011-01-04 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W901UW10040049,M1078,,
,ARG,,TG,G,M1078,,2910,,2011,"FILTER ELEMENT,FLUID",15.65,0VF09N021074,8.2654,15.65,,,015193768,,2011-01-04 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB110040001,M1078,,
,ARG,,TG,G,M1078,,5330,,2011,"PARTS KIT,SEAL REPLACEMENT,MECHANICAL EQUIPMENT",53,0VF09N021074,27.9915,53,,,014530770,,2011-01-04 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90CB110040002,M1078,,
,ARG,,TG,G,M1078,,5340,,2011,BUMPER,0.15,0VF09N021074,0.1674,0.3,,,010587384,,2011-01-04 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W90CB110040003,M1078,,
,ARG,,TG,G,M1078,,2540,,2011,"ARM,WINDSHIELD WIPER",8.16,0VF09N021074,9.1083,16.32,,,015684025,,2011-01-04 00:00:00,2.0,OF,Tactical Ground Vehicle,AR,W90CB110043085,M1078,,
,ARG,,TG,G,M1078,,2530,,2011,STEERING WHEEL,61.25,4ECA6A022396,32.3486,61.25,,,015739587,,2011-01-05 00:00:00,1.0,OF,Tactical Ground Vehicle,AR,W90GF910058003,M1078,,
